Timestamp,RSS (MB),Shared (MB),User CPU Time (s),System CPU Time (s),Voluntary Context Switches,Involuntary Context Switches
1732300675.7883592,36.875,28.828125,6.82,0.59,5025,2775
1732300675.8385205,36.875,28.828125,6.83,0.59,5030,2775
1732300675.8887126,36.875,28.828125,6.83,0.59,5034,2776
1732300675.9387448,36.875,28.828125,6.84,0.59,5038,2776
1732300675.9888976,36.875,28.828125,6.85,0.59,5042,2776
1732300676.0390165,36.875,28.828125,6.85,0.59,5046,2777
1732300676.0891645,36.875,28.828125,6.86,0.59,5050,2777
1732300676.1392436,36.875,28.828125,6.87,0.59,5054,2777
1732300676.189357,36.875,28.828125,6.87,0.59,5058,2777
1732300676.2395568,36.875,28.828125,6.88,0.59,5062,2778
1732300676.2895997,36.875,28.828125,6.88,0.59,5067,2779
1732300676.3397303,36.875,28.828125,6.89,0.59,5071,2779
1732300676.389864,36.875,28.828125,6.9,0.59,5075,2779
1732300676.4400039,36.875,28.828125,6.9,0.59,5079,2779
1732300676.4901063,36.875,28.828125,6.91,0.59,5082,2780
1732300676.5403078,36.875,28.828125,6.92,0.59,5086,2781
1732300676.5906053,36.875,28.828125,6.92,0.59,5091,2781
1732300676.6405258,36.875,28.828125,6.93,0.59,5095,2781
1732300676.6906295,36.875,28.828125,6.94,0.59,5099,2781
1732300676.7407851,36.875,28.828125,6.94,0.6,5104,2781
1732300676.790914,36.875,28.828125,6.95,0.6,5107,2782
1732300676.8411644,36.875,28.828125,6.96,0.6,5111,2782
1732300676.8912868,36.875,28.828125,6.96,0.6,5114,2783
1732300676.9414074,36.875,28.828125,6.97,0.6,5118,2785
1732300676.991554,36.875,28.828125,6.98,0.6,5122,2785
1732300677.0416808,36.875,28.828125,6.98,0.6,5129,2786
1732300677.091813,36.875,28.828125,6.99,0.6,5133,2786
1732300677.141748,36.875,28.828125,7.0,0.6,5138,2786
1732300677.1920266,36.875,28.828125,7.0,0.6,5142,2786
1732300677.2421386,36.875,28.828125,7.01,0.6,5146,2796
1732300677.2922702,36.875,28.828125,7.02,0.6,5150,2798
1732300677.3423862,36.875,28.828125,7.02,0.6,5154,2798
1732300677.3926513,36.875,28.828125,7.03,0.6,5159,2799
1732300677.4427085,36.875,28.828125,7.04,0.6,5162,2799
1732300677.492839,36.875,28.828125,7.05,0.6,5167,2799
1732300677.5429366,36.875,28.828125,7.05,0.6,5171,2799
1732300677.593036,36.875,28.828125,7.06,0.6,5175,2799
1732300677.6431677,36.875,28.828125,7.07,0.6,5179,2799
1732300677.6933339,36.875,28.828125,7.07,0.6,5183,2799
1732300677.7434275,36.875,28.828125,7.08,0.6,5187,2799
1732300677.793576,36.875,28.828125,7.08,0.6,5191,2810
1732300677.8437023,36.875,28.828125,7.09,0.6,5195,2824
1732300677.893849,36.875,28.828125,7.09,0.6,5199,2844
1732300677.943982,36.875,28.828125,7.09,0.6,5204,2856
1732300677.9941256,36.875,28.828125,7.1,0.61,5208,2872
1732300678.0442693,36.875,28.828125,7.1,0.61,5211,2875
1732300678.0943398,36.875,28.828125,7.11,0.61,5215,2893
1732300678.1444366,36.875,28.828125,7.11,0.61,5220,2912
1732300678.1946082,36.875,28.828125,7.12,0.61,5223,2917
1732300678.2448087,36.875,28.828125,7.12,0.61,5228,2921
1732300678.2948835,36.875,28.828125,7.13,0.61,5232,2923
1732300678.3453984,36.875,28.828125,7.14,0.61,5235,2923
1732300678.3950086,36.875,28.828125,7.14,0.61,5240,2923
1732300678.4451454,36.875,28.828125,7.15,0.61,5244,2923
1732300678.4952683,36.875,28.828125,7.16,0.61,5247,2924
1732300678.5453472,36.875,28.828125,7.16,0.61,5251,2925
1732300678.5954974,36.875,28.828125,7.17,0.61,5255,2925
1732300678.6459568,36.875,28.828125,7.18,0.61,5259,2925
1732300678.6960785,36.875,28.828125,7.18,0.61,5263,2925
1732300678.7462206,36.875,28.828125,7.19,0.61,5267,2925
1732300678.7963123,36.875,28.828125,7.2,0.61,5271,2926
1732300678.846463,36.875,28.828125,7.2,0.61,5276,2928
1732300678.8966486,36.875,28.828125,7.21,0.61,5280,2928
1732300678.9467053,36.875,28.828125,7.21,0.61,5283,2928
1732300678.9969158,36.875,28.828125,7.22,0.61,5288,2928
1732300679.046982,36.875,28.828125,7.24,0.61,5295,2928
1732300679.0972166,36.875,28.828125,7.24,0.61,5298,2929
1732300679.1471643,36.875,28.828125,7.25,0.61,5302,2929
1732300679.1977396,36.875,28.828125,7.25,0.61,5305,2929
1732300679.2478716,36.875,28.828125,7.26,0.61,5309,2932
1732300679.2980227,36.875,28.828125,7.26,0.61,5312,2932
1732300679.3481247,36.875,28.828125,7.27,0.61,5317,2932
1732300679.398258,36.875,28.828125,7.28,0.61,5322,2932
1732300679.4481387,36.875,28.828125,7.28,0.61,5325,2933
1732300679.498351,36.875,28.828125,7.28,0.62,5330,2933
1732300679.5485876,36.875,28.828125,7.28,0.62,5333,2934
1732300679.5987186,36.875,28.828125,7.29,0.62,5341,2934
1732300679.6489143,36.875,28.828125,7.3,0.62,5345,2934
1732300679.6993032,36.875,28.828125,7.3,0.62,5349,2945
1732300679.7493882,36.875,28.828125,7.31,0.62,5355,2962
1732300679.7995164,36.875,28.828125,7.31,0.62,5360,2964
1732300679.8496604,36.875,28.828125,7.32,0.62,5364,2970
1732300679.8998346,36.875,28.828125,7.32,0.62,5369,3001
1732300679.9499092,36.875,28.828125,7.33,0.63,5372,3017
1732300680.0001023,36.875,28.828125,7.33,0.63,5377,3038
1732300680.050186,36.875,28.828125,7.34,0.63,5381,3051
1732300680.1002767,36.875,28.828125,7.34,0.63,5384,3051
1732300680.1504323,36.875,28.828125,7.35,0.63,5388,3051
1732300680.2005005,36.875,28.828125,7.35,0.63,5393,3054
1732300680.250662,36.875,28.828125,7.36,0.63,5397,3054
1732300680.3008666,36.875,28.828125,7.36,0.63,5400,3055
1732300680.3508923,36.875,28.828125,7.37,0.63,5410,3055
1732300680.401047,36.875,28.828125,7.38,0.63,5415,3055
1732300680.4511619,36.875,28.828125,7.38,0.63,5418,3055
1732300680.501345,36.875,28.828125,7.39,0.63,5421,3055
1732300680.551445,36.875,28.828125,7.39,0.64,5426,3055
1732300680.6015508,36.875,28.828125,7.39,0.65,5429,3057
1732300680.6517298,36.875,28.828125,7.39,0.65,5432,3057
1732300680.7018611,36.875,28.828125,7.4,0.65,5436,3058
1732300680.7519653,36.875,28.828125,7.4,0.65,5440,3059
1732300680.8020558,36.875,28.828125,7.41,0.65,5444,3059
1732300680.8522491,36.875,28.828125,7.42,0.65,5447,3059
1732300680.9023478,36.875,28.828125,7.42,0.65,5451,3059
1732300680.9524624,36.875,28.828125,7.43,0.65,5455,3059
1732300681.0025146,36.875,28.828125,7.44,0.65,5460,3059
1732300681.0527337,36.875,28.828125,7.44,0.65,5464,3059
1732300681.102881,36.875,28.828125,7.44,0.66,5468,3059
1732300681.153139,36.875,28.828125,7.44,0.66,5471,3059
1732300681.2031438,36.875,28.828125,7.45,0.66,5476,3059
1732300681.2533436,36.875,28.828125,7.46,0.66,5480,3060
1732300681.3032236,36.875,28.828125,7.46,0.66,5483,3060
1732300681.353433,36.875,28.828125,7.47,0.66,5487,3061
1732300681.403453,36.875,28.828125,7.47,0.66,5491,3061
1732300681.4536989,36.875,28.828125,7.48,0.66,5495,3064
1732300681.5039017,36.875,28.828125,7.49,0.66,5504,3064
1732300681.5540295,36.875,28.828125,7.49,0.66,5509,3064
1732300681.604104,36.875,28.828125,7.5,0.66,5513,3064
1732300681.6542559,36.875,28.828125,7.51,0.66,5517,3067
1732300681.704383,36.875,28.828125,7.51,0.66,5521,3067
1732300681.7544742,36.875,28.828125,7.52,0.66,5525,3068
1732300681.8046775,36.875,28.828125,7.52,0.66,5528,3070
1732300681.8547764,36.875,28.828125,7.53,0.66,5532,3077
1732300681.9049616,36.875,28.828125,7.54,0.66,5536,3077
1732300681.954988,36.875,28.828125,7.55,0.66,5540,3078
1732300682.005136,36.875,28.828125,7.55,0.66,5544,3079
1732300682.0552635,36.875,28.828125,7.56,0.66,5548,3079
1732300682.105384,36.875,28.828125,7.57,0.66,5552,3079
1732300682.1553848,36.875,28.828125,7.57,0.66,5555,3079
1732300682.2054772,36.875,28.828125,7.58,0.66,5559,3079
1732300682.2557147,36.875,28.828125,7.59,0.66,5564,3080
1732300682.3058755,36.875,28.828125,7.59,0.66,5568,3080
1732300682.3559978,36.875,28.828125,7.6,0.66,5572,3082
1732300682.4061015,36.875,28.828125,7.61,0.66,5575,3082
1732300682.4562519,36.875,28.828125,7.61,0.66,5579,3082
1732300682.5063994,36.875,28.828125,7.62,0.66,5582,3082
1732300682.556511,36.875,28.828125,7.62,0.66,5587,3082
1732300682.606578,36.875,28.828125,7.63,0.66,5591,3082
1732300682.656803,36.875,28.828125,7.63,0.67,5595,3082
1732300682.7068877,36.875,28.828125,7.64,0.67,5599,3082
1732300682.7573328,36.875,28.828125,7.65,0.67,5602,3082
1732300682.8069031,36.875,28.828125,7.65,0.67,5606,3082
1732300682.8580956,36.875,28.828125,7.66,0.67,5610,3082
1732300682.9081156,36.875,28.828125,7.66,0.67,5614,3082
1732300682.9584208,36.875,28.828125,7.67,0.67,5617,3082
1732300683.0083425,36.875,28.828125,7.67,0.67,5624,3084
1732300683.058532,36.875,28.828125,7.68,0.67,5628,3084
1732300683.1087294,36.875,28.828125,7.68,0.67,5632,3085
1732300683.1587236,36.875,28.828125,7.69,0.68,5635,3085
1732300683.2089338,36.875,28.828125,7.69,0.68,5638,3085
1732300683.259351,36.875,28.828125,7.7,0.68,5640,3085
1732300683.3090806,36.875,28.828125,7.7,0.68,5644,3085
1732300683.3591712,36.875,28.828125,7.71,0.68,5648,3085
1732300683.4092739,36.875,28.828125,7.71,0.68,5652,3085
1732300683.4595919,36.875,28.828125,7.72,0.68,5656,3085
1732300683.5097225,36.875,28.828125,7.73,0.68,5660,3085
1732300683.5599067,36.875,28.828125,7.73,0.68,5664,3085
1732300683.6099265,36.875,28.828125,7.73,0.68,5668,3087
1732300683.6600976,36.875,28.828125,7.73,0.69,5671,3087
1732300683.7102342,36.875,28.828125,7.74,0.69,5676,3089
1732300683.7603846,36.875,28.828125,7.74,0.69,5679,3089
1732300683.8104906,36.875,28.828125,7.75,0.69,5685,3089
1732300683.8604708,36.875,28.828125,7.76,0.69,5690,3091
1732300683.9106443,36.875,28.828125,7.77,0.69,5694,3091
1732300683.9607608,36.875,28.828125,7.77,0.69,5698,3092
1732300684.0108473,36.875,28.828125,7.78,0.69,5701,3092
1732300684.0611317,36.875,28.828125,7.78,0.69,5709,3092
1732300684.1112945,36.875,28.828125,7.79,0.69,5712,3094
1732300684.1613503,36.875,28.828125,7.79,0.69,5718,3096
1732300684.2115183,36.875,28.828125,7.8,0.69,5722,3096
1732300684.2617056,36.875,28.828125,7.8,0.69,5726,3096
1732300684.3121178,36.875,28.828125,7.81,0.7,5730,3097
1732300684.3621461,36.875,28.828125,7.81,0.7,5734,3097
1732300684.4126647,36.875,28.828125,7.82,0.7,5739,3097
1732300684.4623806,36.875,28.828125,7.83,0.7,5742,3098
1732300684.5126488,36.875,28.828125,7.83,0.7,5745,3099
1732300684.5627275,36.875,28.828125,7.84,0.7,5750,3102
1732300684.612833,36.875,28.828125,7.85,0.7,5753,3102
1732300684.6630862,36.875,28.828125,7.85,0.7,5768,3102
1732300684.71315,36.875,28.828125,7.86,0.7,5794,3103
1732300684.7630734,36.875,28.828125,7.86,0.7,5796,3103
1732300684.8133287,36.875,28.828125,7.87,0.7,5801,3104
1732300684.863478,36.875,28.828125,7.88,0.7,5805,3106
1732300684.9136035,36.875,28.828125,7.88,0.7,5809,3106
1732300684.9637995,36.875,28.828125,7.89,0.7,5814,3106
1732300685.013865,36.875,28.828125,7.9,0.7,5827,3106
1732300685.0640063,36.875,28.828125,7.9,0.7,5831,3107
1732300685.1141493,36.875,28.828125,7.91,0.7,5836,3107
1732300685.1642678,36.875,28.828125,7.91,0.7,5842,3107
1732300685.2143347,36.875,28.828125,7.92,0.7,5847,3107
1732300685.2645524,36.875,28.828125,7.93,0.7,5852,3107
1732300685.3146932,36.875,28.828125,7.93,0.7,5856,3107
1732300685.3647704,36.875,28.828125,7.94,0.7,5859,3107
1732300685.4147303,36.875,28.828125,7.95,0.7,5863,3107
1732300685.464989,36.875,28.828125,7.95,0.7,5866,3109
1732300685.515125,36.875,28.828125,7.95,0.7,5870,3113
1732300685.565315,36.875,28.828125,7.96,0.7,5874,3117
1732300685.6153464,36.875,28.828125,7.96,0.71,5878,3117
1732300685.6655102,36.875,28.828125,7.97,0.71,5882,3118
1732300685.7156446,36.875,28.828125,7.97,0.71,5886,3118
1732300685.7657628,36.875,28.828125,7.98,0.71,5890,3118
1732300685.8159,36.875,28.828125,7.99,0.71,5896,3120
1732300685.86606,36.875,28.828125,7.99,0.71,5900,3120
1732300685.916189,36.875,28.828125,8.0,0.71,5903,3120
1732300685.9662967,36.875,28.828125,8.0,0.71,5908,3120
1732300686.0163867,36.875,28.828125,8.0,0.71,5911,3120
1732300686.0665452,36.875,28.828125,8.01,0.71,5915,3121
1732300686.1167119,36.875,28.828125,8.02,0.71,5919,3121
1732300686.1667569,36.875,28.828125,8.02,0.71,5923,3122
1732300686.216933,36.875,28.828125,8.03,0.71,5926,3122
1732300686.2670116,36.875,28.828125,8.04,0.71,5930,3136
1732300686.31723,36.875,28.828125,8.04,0.71,5934,3147
1732300686.3672872,36.875,28.828125,8.05,0.71,5938,3185
1732300686.4174056,36.875,28.828125,8.05,0.71,5942,3193
1732300686.4675796,36.875,28.828125,8.06,0.71,5946,3201
1732300686.517677,36.875,28.828125,8.06,0.71,5951,3243
1732300686.5677986,36.875,28.828125,8.07,0.71,5955,3272
1732300686.617927,36.875,28.828125,8.08,0.71,5958,3282
1732300686.6680663,36.875,28.828125,8.08,0.71,5962,3294
1732300686.7182078,36.875,28.828125,8.09,0.71,5966,3315
1732300686.7683105,36.875,28.828125,8.09,0.71,5970,3326
1732300686.8184195,36.875,28.828125,8.1,0.71,5974,3367
1732300686.8685536,36.875,28.828125,8.1,0.71,5978,3381
1732300686.9186823,36.875,28.828125,8.11,0.71,5982,3406
1732300686.9689274,36.875,28.828125,8.11,0.71,5986,3428
1732300687.0188682,36.875,28.828125,8.12,0.71,5989,3436
1732300687.0691469,36.875,28.828125,8.12,0.71,5993,3450
1732300687.1191964,36.875,28.828125,8.13,0.71,5998,3486
1732300687.1693602,36.875,28.828125,8.13,0.71,6001,3496
1732300687.219437,36.875,28.828125,8.14,0.71,6005,3508
1732300687.269634,36.875,28.828125,8.15,0.71,6010,3525
1732300687.319697,36.875,28.828125,8.15,0.71,6014,3535
1732300687.3698072,36.875,28.828125,8.16,0.71,6017,3547
1732300687.419898,36.875,28.828125,8.16,0.71,6021,3547
1732300687.469943,36.875,28.828125,8.17,0.71,6025,3549
1732300687.5201101,36.875,28.828125,8.18,0.71,6029,3553
1732300687.5702825,36.875,28.828125,8.18,0.71,6032,3553
1732300687.6203797,36.875,28.828125,8.19,0.71,6036,3553
1732300687.6705663,36.875,28.828125,8.19,0.71,6040,3553
1732300687.720726,36.875,28.828125,8.2,0.71,6044,3553
1732300687.7707803,36.875,28.828125,8.2,0.72,6048,3553
1732300687.820901,36.875,28.828125,8.21,0.72,6052,3554
1732300687.8710907,36.875,28.828125,8.22,0.72,6056,3554
1732300687.9212077,36.875,28.828125,8.23,0.72,6061,3555
1732300687.9713137,36.875,28.828125,8.23,0.72,6065,3555
1732300688.0214472,36.875,28.828125,8.23,0.72,6068,3555
1732300688.0715744,36.875,28.828125,8.24,0.72,6073,3555
1732300688.121712,36.875,28.828125,8.25,0.72,6076,3555
1732300688.1718786,36.875,28.828125,8.25,0.72,6080,3555
1732300688.2219002,36.875,28.828125,8.26,0.72,6083,3555
1732300688.272127,36.875,28.828125,8.26,0.72,6087,3555
1732300688.3222082,36.875,28.828125,8.27,0.72,6090,3556
1732300688.372507,36.875,28.828125,8.28,0.72,6094,3557
1732300688.4225242,36.875,28.828125,8.28,0.72,6099,3559
1732300688.4726868,36.875,28.828125,8.29,0.72,6104,3559
1732300688.5227442,36.875,28.828125,8.3,0.72,6108,3559
1732300688.5728226,36.875,28.828125,8.3,0.72,6112,3560
1732300688.623178,36.875,28.828125,8.31,0.72,6116,3561
1732300688.6732926,36.875,28.828125,8.32,0.72,6120,3561
1732300688.7234287,36.875,28.828125,8.32,0.72,6127,3561
1732300688.7736034,36.875,28.828125,8.33,0.72,6131,3561
1732300688.8237019,36.875,28.828125,8.34,0.72,6135,3562
1732300688.873869,36.875,28.828125,8.35,0.72,6139,3562
1732300688.924011,36.875,28.828125,8.35,0.72,6144,3562
1732300688.9741256,36.875,28.828125,8.36,0.72,6149,3562
1732300689.024226,36.875,28.828125,8.37,0.72,6153,3562
1732300689.0743563,36.875,28.828125,8.37,0.73,6157,3563
1732300689.1244986,36.875,28.828125,8.38,0.73,6161,3564
1732300689.1746347,36.875,28.828125,8.38,0.73,6166,3564
1732300689.224755,36.875,28.828125,8.39,0.73,6170,3564
1732300689.2748754,36.875,28.828125,8.39,0.73,6174,3564
1732300689.3250675,36.875,28.828125,8.4,0.73,6177,3564
1732300689.3751707,36.875,28.828125,8.41,0.73,6181,3565
1732300689.4251885,36.875,28.828125,8.41,0.73,6185,3566
1732300689.4752505,36.875,28.828125,8.41,0.74,6189,3566
1732300689.5252936,36.875,28.828125,8.42,0.74,6193,3566
1732300689.5754733,36.875,28.828125,8.42,0.74,6197,3566
1732300689.6256154,36.875,28.828125,8.43,0.74,6201,3566
1732300689.6758547,36.875,28.828125,8.44,0.74,6205,3567
1732300689.725968,36.875,28.828125,8.44,0.74,6209,3570
1732300689.7760904,36.875,28.828125,8.45,0.74,6213,3573
1732300689.8262167,36.875,28.828125,8.46,0.74,6217,3573
1732300689.8764238,36.875,28.828125,8.46,0.74,6220,3574
1732300689.9265466,36.875,28.828125,8.47,0.74,6225,3574
1732300689.976713,36.875,28.828125,8.48,0.74,6229,3574
1732300690.0267706,36.875,28.828125,8.48,0.74,6232,3575
1732300690.0769727,36.875,28.828125,8.49,0.74,6236,3575
1732300690.1270912,36.875,28.828125,8.5,0.74,6240,3575
1732300690.177235,36.875,28.828125,8.5,0.74,6244,3575
1732300690.2277215,36.875,28.828125,8.51,0.74,6247,3575
1732300690.2773824,36.875,28.828125,8.51,0.74,6250,3581
1732300690.3274238,36.875,28.828125,8.52,0.74,6253,3584
1732300690.377568,36.875,28.828125,8.53,0.74,6257,3588
1732300690.4288073,36.875,28.828125,8.53,0.74,6261,3589
1732300690.4777539,36.875,28.828125,8.54,0.74,6264,3591
1732300690.5279381,36.875,28.828125,8.55,0.74,6268,3591
1732300690.5780954,36.875,28.828125,8.55,0.74,6271,3593
1732300690.6282525,36.875,28.828125,8.56,0.74,6275,3594
1732300690.6782796,36.875,28.828125,8.56,0.74,6280,3594
1732300690.7285473,36.875,28.828125,8.57,0.74,6285,3594
1732300690.7786415,36.875,28.828125,8.57,0.74,6288,3594
1732300690.8288248,36.875,28.828125,8.58,0.74,6293,3594
1732300690.878893,36.875,28.828125,8.59,0.74,6296,3594
1732300690.928977,36.875,28.828125,8.59,0.75,6301,3594
1732300690.9791288,36.875,28.828125,8.6,0.75,6305,3595
1732300691.0292876,36.875,28.828125,8.6,0.75,6308,3595
1732300691.0794024,36.875,28.828125,8.6,0.75,6312,3595
1732300691.129505,36.875,28.828125,8.61,0.75,6316,3595
1732300691.1796377,36.875,28.828125,8.62,0.75,6331,3595
1732300691.2297513,36.875,28.828125,8.62,0.75,6334,3595
1732300691.2798736,36.875,28.828125,8.63,0.76,6340,3597
1732300691.3299847,36.875,28.828125,8.63,0.76,6344,3597
1732300691.380212,36.875,28.828125,8.64,0.76,6347,3601
1732300691.4302661,36.875,28.828125,8.64,0.76,6349,3603
1732300691.4808428,36.875,28.828125,8.65,0.76,6352,3607
1732300691.530878,36.875,28.828125,8.66,0.76,6356,3609
1732300691.5811145,36.875,28.828125,8.66,0.76,6360,3610
1732300691.6311367,36.875,28.828125,8.67,0.76,6364,3611
1732300691.6812809,36.875,28.828125,8.68,0.76,6368,3611
1732300691.731453,36.875,28.828125,8.68,0.76,6371,3611
1732300691.7814884,36.875,28.828125,8.68,0.76,6375,3611
1732300691.8316882,36.875,28.828125,8.69,0.76,6378,3613
1732300691.8817399,36.875,28.828125,8.69,0.77,6383,3613
1732300691.931848,36.875,28.828125,8.7,0.77,6387,3613
1732300691.9821491,36.875,28.828125,8.7,0.77,6390,3613
1732300692.032235,36.875,28.828125,8.71,0.77,6394,3615
1732300692.082328,36.875,28.828125,8.71,0.77,6398,3615
1732300692.1325035,36.875,28.828125,8.72,0.77,6401,3615
1732300692.1826227,36.875,28.828125,8.72,0.77,6405,3617
1732300692.2327976,36.875,28.828125,8.73,0.77,6408,3649
1732300692.2829792,36.875,28.828125,8.73,0.77,6411,3656
1732300692.3329656,36.875,28.828125,8.74,0.77,6414,3658
1732300692.382995,36.875,28.828125,8.74,0.77,6419,3669
1732300692.4332948,36.875,28.828125,8.75,0.77,6423,3700
1732300692.4834638,36.875,28.828125,8.75,0.78,6428,3712
1732300692.5335224,36.875,28.828125,8.75,0.78,6432,3745
1732300692.583661,36.875,28.828125,8.76,0.78,6435,3754
1732300692.63377,36.875,28.828125,8.76,0.78,6440,3755
1732300692.6839087,36.875,28.828125,8.77,0.78,6444,3769
1732300692.734205,36.875,28.828125,8.77,0.78,6449,3776
1732300692.784316,36.875,28.828125,8.78,0.78,6452,3784
1732300692.8343463,36.875,28.828125,8.78,0.78,6456,3787
1732300692.8844814,36.875,28.828125,8.79,0.78,6461,3799
1732300692.9346263,36.875,28.828125,8.79,0.78,6465,3817
1732300692.9847815,36.875,28.828125,8.8,0.78,6469,3833
1732300693.0348835,36.875,28.828125,8.8,0.78,6473,3842
1732300693.0850165,36.875,28.828125,8.8,0.78,6476,3855
1732300693.1351037,36.875,28.828125,8.81,0.78,6480,3856
1732300693.1852632,36.875,28.828125,8.81,0.78,6484,3864
1732300693.2353687,36.875,28.828125,8.82,0.78,6488,3892
1732300693.2855031,36.875,28.828125,8.82,0.78,6492,3898
1732300693.335627,36.875,28.828125,8.83,0.78,6495,3906
1732300693.3857267,36.875,28.828125,8.83,0.78,6499,3913
1732300693.4358282,36.875,28.828125,8.84,0.78,6502,3951
1732300693.486017,36.875,28.828125,8.84,0.78,6506,3958
1732300693.5361297,36.875,28.828125,8.85,0.78,6509,3971
1732300693.5862453,36.875,28.828125,8.85,0.78,6514,3987
1732300693.6363895,36.875,28.828125,8.85,0.79,6516,3996
1732300693.6863604,36.875,28.828125,8.86,0.79,6519,4007
1732300693.7366357,36.875,28.828125,8.86,0.79,6523,4011
1732300693.7867491,36.875,28.828125,8.87,0.79,6527,4024
1732300693.8369472,36.875,28.828125,8.87,0.79,6531,4024
1732300693.8870115,36.875,28.828125,8.88,0.79,6534,4024
1732300693.937187,36.875,28.828125,8.89,0.79,6539,4024
1732300693.9879663,36.875,28.828125,8.89,0.79,6542,4025
1732300694.0373707,36.875,28.828125,8.9,0.79,6550,4028
1732300694.0875528,36.875,28.828125,8.9,0.79,6554,4028
1732300694.1376233,36.875,28.828125,8.91,0.79,6557,4028
1732300694.18794,36.875,28.828125,8.92,0.79,6561,4028
1732300694.2378767,36.875,28.828125,8.92,0.79,6565,4028
1732300694.2881286,36.875,28.828125,8.93,0.79,6569,4028
1732300694.3381772,36.875,28.828125,8.93,0.8,6574,4028
1732300694.3882923,36.875,28.828125,8.94,0.8,6578,4028
1732300694.4381518,36.875,28.828125,8.95,0.8,6581,4030
1732300694.4883568,36.875,28.828125,8.95,0.8,6586,4030
1732300694.5386734,36.875,28.828125,8.96,0.8,6589,4034
1732300694.5887992,36.875,28.828125,8.97,0.8,6592,4035
1732300694.6388688,36.875,28.828125,8.97,0.8,6596,4037
1732300694.689044,36.875,28.828125,8.98,0.8,6601,4037
1732300694.7391322,36.875,28.828125,8.98,0.8,6605,4037
1732300694.7892807,36.875,28.828125,8.99,0.8,6609,4038
1732300694.8394291,36.875,28.828125,8.99,0.8,6613,4039
1732300694.8895557,36.875,28.828125,9.01,0.8,6617,4042
1732300694.9396503,36.875,28.828125,9.01,0.8,6624,4042
1732300694.9897864,36.875,28.828125,9.02,0.8,6628,4042
1732300695.0398989,36.875,28.828125,9.02,0.81,6632,4042
1732300695.090027,36.875,28.828125,9.03,0.81,6640,4042
1732300695.1402192,36.875,28.828125,9.03,0.81,6644,4042
1732300695.1902962,36.875,28.828125,9.04,0.81,6649,4044
1732300695.2404225,36.875,28.828125,9.05,0.81,6653,4044
1732300695.290551,36.875,28.828125,9.05,0.81,6657,4044
1732300695.340734,36.875,28.828125,9.06,0.81,6661,4045
1732300695.3908026,36.875,28.828125,9.07,0.81,6665,4045
1732300695.440955,36.875,28.828125,9.07,0.81,6668,4045
1732300695.4910462,36.875,28.828125,9.08,0.81,6672,4046
1732300695.5412662,36.875,28.828125,9.09,0.81,6677,4048
1732300695.591328,36.875,28.828125,9.09,0.81,6681,4048
1732300695.641421,36.875,28.828125,9.1,0.81,6684,4048
1732300695.6915681,36.875,28.828125,9.11,0.81,6689,4048
1732300695.7415442,36.875,28.828125,9.11,0.81,6692,4048
1732300695.7918055,36.875,28.828125,9.12,0.81,6696,4050
1732300695.8419101,36.875,28.828125,9.13,0.81,6700,4054
1732300695.8920653,36.875,28.828125,9.13,0.81,6705,4054
1732300695.942243,36.875,28.828125,9.14,0.81,6709,4054
1732300695.992334,36.875,28.828125,9.14,0.81,6712,4054
1732300696.0424027,36.875,28.828125,9.15,0.81,6728,4054
1732300696.0925553,36.875,28.828125,9.16,0.81,6732,4054
1732300696.1426883,36.875,28.828125,9.16,0.81,6736,4054
1732300696.19288,36.875,28.828125,9.17,0.81,6740,4054
1732300696.2429433,36.875,28.828125,9.18,0.81,6745,4054
1732300696.2931008,36.875,28.828125,9.18,0.81,6749,4054
1732300696.34319,36.875,28.828125,9.19,0.81,6753,4054
1732300696.39335,36.875,28.828125,9.2,0.81,6757,4054
1732300696.4434652,36.875,28.828125,9.2,0.81,6761,4055
1732300696.4935477,36.875,28.828125,9.21,0.81,6765,4055
1732300696.5436862,36.875,28.828125,9.22,0.82,6769,4055
1732300696.5938468,36.875,28.828125,9.22,0.82,6776,4055
1732300696.6439285,36.875,28.828125,9.23,0.82,6780,4058
1732300696.6940637,36.875,28.828125,9.24,0.82,6784,4058
1732300696.7441933,36.875,28.828125,9.24,0.82,6788,4058
1732300696.794305,36.875,28.828125,9.25,0.82,6792,4058
1732300696.8444276,36.875,28.828125,9.25,0.82,6796,4058
1732300696.894537,36.875,28.828125,9.26,0.82,6799,4058
1732300696.9446712,36.875,28.828125,9.26,0.82,6803,4059
1732300696.9947238,36.875,28.828125,9.27,0.82,6807,4059
1732300697.0455132,36.875,28.828125,9.27,0.82,6811,4059
1732300697.0956264,36.875,28.828125,9.28,0.82,6814,4059
1732300697.1457634,36.875,28.828125,9.29,0.82,6818,4059
1732300697.1960297,36.875,28.828125,9.29,0.82,6822,4059
1732300697.2461307,36.875,28.828125,9.3,0.82,6826,4060
1732300697.2962744,36.875,28.828125,9.3,0.82,6830,4061
1732300697.3463876,36.875,28.828125,9.31,0.83,6836,4061
1732300697.396526,36.875,28.828125,9.31,0.83,6850,4061
1732300697.4466698,36.875,28.828125,9.32,0.83,6858,4061
1732300697.4968574,36.875,28.828125,9.32,0.83,6863,4063
1732300697.546918,36.875,28.828125,9.33,0.83,6866,4063
1732300697.5971227,36.875,28.828125,9.33,0.83,6870,4063
1732300697.6471736,36.875,28.828125,9.34,0.83,6874,4064
1732300697.6973681,36.875,28.828125,9.34,0.83,6878,4074
